,BS,TE,SE,PTE,PSE
447,21.62162162162162,36.36363636363637,20.0,11.428571428571427,11.428571428571427
448,19.047619047619044,4.444444444444444,15.0,19.047619047619044,9.302325581395348
449,38.46153846153846,38.46153846153846,51.85185185185186,46.15384615384615,38.46153846153846
450,25.71428571428572,16.3265306122449,11.764705882352942,25.71428571428572,25.71428571428572
451,0.0,18.18181818181818,18.18181818181818,0.0,0.0
452,42.10526315789474,25.0,25.0,35.294117647058826,42.10526315789474
453,27.586206896551722,26.666666666666668,26.666666666666668,13.793103448275861,27.586206896551722
454,16.666666666666664,14.814814814814813,20.000000000000004,14.814814814814813,25.80645161290323
455,6.060606060606061,6.666666666666668,7.4074074074074066,6.060606060606061,6.060606060606061
456,18.181818181818183,4.651162790697674,4.545454545454545,20.83333333333333,21.27659574468085
457,5.882352941176471,5.882352941176471,0.0,5.882352941176471,5.882352941176471
458,17.02127659574468,4.545454545454546,13.953488372093027,25.641025641025646,34.04255319148936
459,26.08695652173913,0.0,22.727272727272723,23.333333333333332,26.08695652173913
460,90.90909090909092,90.90909090909092,72.72727272727273,100.0,100.0
461,53.333333333333336,57.77777777777777,57.77777777777777,42.10526315789473,53.06122448979592
462,42.42424242424242,8.333333333333332,0.0,8.333333333333332,21.428571428571427
463,0.0,13.33333333333333,6.451612903225806,6.451612903225806,13.333333333333334
464,26.666666666666668,9.523809523809524,22.72727272727273,22.72727272727273,26.666666666666668
465,38.46153846153847,42.10526315789473,33.333333333333336,53.84615384615385,53.84615384615385
466,32.0,16.666666666666664,33.33333333333333,3.314917127071823,7.4074074074074066
467,25.0,27.027027027027025,0.0,15.384615384615385,32.0
468,37.5,10.526315789473683,14.634146341463413,33.33333333333333,33.33333333333333
469,73.68421052631578,50.0,64.70588235294117,64.70588235294117,76.47058823529413
470,29.166666666666668,0.0,5.405405405405406,21.27659574468085,22.72727272727273
471,44.44444444444445,0.0,18.18181818181818,50.0,41.66666666666666
472,10.0,0.0,11.111111111111112,10.256410256410255,9.756097560975608
473,29.629629629629626,7.692307692307692,0.0,14.814814814814813,24.0
474,66.66666666666666,20.0,20.0,48.275862068965516,44.44444444444445
475,9.523809523809524,8.0,7.6923076923076925,10.0,7.4074074074074066
476,15.384615384615385,3.1746031746031744,17.02127659574468,12.244897959183673,17.02127659574468
477,48.14814814814815,10.526315789473683,5.555555555555555,34.28571428571429,34.28571428571429
478,20.408163265306126,17.77777777777778,37.5,41.66666666666667,41.66666666666667
479,7.6923076923076925,0.0,0.0,7.6923076923076925,7.6923076923076925
480,13.513513513513514,13.157894736842104,18.666666666666668,14.492753623188406,14.492753623188406
481,31.11111111111111,26.08695652173913,43.47826086956522,31.11111111111111,29.7872340425532
482,57.89473684210527,45.71428571428571,68.57142857142857,57.89473684210527,57.89473684210527
483,25.00000000000001,18.18181818181818,5.2631578947368425,11.428571428571429,25.0
484,23.52941176470588,0.0,22.85714285714285,11.76470588235294,23.52941176470588
485,27.58620689655173,34.48275862068966,34.48275862068966,52.94117647058824,27.58620689655173
486,33.33333333333333,0.0,22.22222222222222,33.33333333333333,33.33333333333333
487,0.0,0.0,0.0,0.0,15.384615384615385
488,30.0,30.0,30.0,30.0,30.0
489,30.769230769230766,50.0,33.33333333333333,30.769230769230766,30.769230769230766
490,10.0,28.57142857142857,0.0,12.5,0.0
491,27.692307692307693,21.428571428571434,11.320754716981135,37.83783783783785,9.090909090909092
492,25.806451612903224,31.25,31.25,44.44444444444444,25.806451612903224
493,21.428571428571427,23.076923076923077,23.076923076923077,21.428571428571427,32.25806451612903
494,0.0,0.0,0.0,0.0,0.0
495,21.73913043478261,2.380952380952381,2.3529411764705883,24.09638554216868,19.753086419753085
496,31.57894736842105,9.523809523809524,10.526315789473681,21.052631578947363,6.25
497,0.0,36.36363636363636,0.0,0.0,0.0
498,8.88888888888889,8.695652173913041,0.0,10.714285714285714,8.88888888888889
499,10.526315789473683,24.24242424242425,57.89473684210527,11.111111111111112,10.526315789473683
500,34.14634146341464,5.882352941176471,0.0,20.0,20.0
501,37.03703703703703,12.500000000000005,16.666666666666664,41.50943396226415,37.2093023255814
502,18.867924528301884,17.857142857142858,11.999999999999998,14.92537313432836,29.85074626865672
503,35.714285714285715,31.999999999999996,7.4074074074074066,35.714285714285715,35.714285714285715
504,0.0,0.0,0.0,0.0,0.0
505,31.57894736842105,40.0,30.769230769230766,14.285714285714285,25.0
506,39.53488372093023,13.793103448275861,33.84615384615385,39.47368421052632,41.02564102564102
507,6.06060606060606,6.06060606060606,7.692307692307692,0.0,6.06060606060606
508,50.0,20.000000000000004,21.05263157894737,44.44444444444445,44.44444444444445
509,6.25,0.0,6.451612903225806,6.25,6.060606060606061
510,28.57142857142857,28.57142857142857,28.57142857142857,30.76923076923077,28.57142857142857
511,14.285714285714285,40.0,40.0,14.285714285714285,14.285714285714285
512,36.36363636363637,27.27272727272727,36.36363636363637,27.27272727272727,27.27272727272727
513,57.14285714285713,47.61904761904762,57.14285714285713,52.17391304347826,57.14285714285713
514,23.076923076923077,14.285714285714288,28.57142857142857,21.428571428571427,23.076923076923077
515,12.5,0.0,0.0,12.5,12.121212121212125
516,35.29411764705882,35.29411764705882,35.29411764705882,35.29411764705882,31.57894736842105
517,19.04761904761905,0.0,0.0,20.0,19.04761904761905
